municipio_id,municipio,ano,quantidade_kg,valor_mil_reais
2109270,Presidente Sarney - MA,2006,3529.0,28.0
2109270,Presidente Sarney - MA,2007,3599.0,29.0
2109270,Presidente Sarney - MA,2010,7000.0,32.0
2109270,Presidente Sarney - MA,2011,7070.0,71.0
2109270,Presidente Sarney - MA,2012,7141.0,107.0
2109270,Presidente Sarney - MA,2013,7212.0,137.0
2109270,Presidente Sarney - MA,2014,7248.0,145.0
2109270,Presidente Sarney - MA,2015,7465.0,142.0
2109270,Presidente Sarney - MA,2016,7614.0,137.0
2109270,Presidente Sarney - MA,2017,7766.0,144.0
2109270,Presidente Sarney - MA,2018,8255.0,155.0
2109270,Presidente Sarney - MA,2019,8273.0,157.0
2109270,Presidente Sarney - MA,2020,8521.0,166.0
2109270,Presidente Sarney - MA,2021,8691.0,170.0
2109270,Presidente Sarney - MA,2022,8865.0,175.0
2109270,Presidente Sarney - MA,2023,9042.0,214.0
2109270,Presidente Sarney - MA,2024,9349.0,234.0
2109452,Raposa - MA,2006,720.0,6.0
2109452,Raposa - MA,2007,800.0,8.0
2109452,Raposa - MA,2008,740.0,8.0
2109452,Raposa - MA,2009,750.0,8.0
2109452,Raposa - MA,2010,720.0,7.0
2109452,Raposa - MA,2011,750.0,8.0
2109452,Raposa - MA,2012,690.0,7.0
2109452,Raposa - MA,2013,660.0,13.0
2109452,Raposa - MA,2014,620.0,11.0
2109452,Raposa - MA,2015,627.0,12.0
2109452,Raposa - MA,2016,602.0,11.0
2109551,Ribamar Fiquene - MA,2008,240.0,2.0
2109551,Ribamar Fiquene - MA,2009,300.0,4.0
2109601,Rosário - MA,2024,13000.0,195.0
2109809,Santa Helena - MA,2004,9500.0,59.0
2109809,Santa Helena - MA,2005,9453.0,61.0
2109809,Santa Helena - MA,2006,9405.0,61.0
2109809,Santa Helena - MA,2007,8935.0,58.0
2109809,Santa Helena - MA,2008,9114.0,137.0
2109809,Santa Helena - MA,2009,3150.0,21.0
2109809,Santa Helena - MA,2010,3465.0,20.0
2109809,Santa Helena - MA,2011,3534.0,35.0
2109809,Santa Helena - MA,2012,3587.0,54.0
2109809,Santa Helena - MA,2013,3695.0,74.0
2109809,Santa Helena - MA,2014,3713.0,78.0
2109809,Santa Helena - MA,2015,3862.0,66.0
2109809,Santa Helena - MA,2016,3959.0,69.0
2109809,Santa Helena - MA,2017,4007.0,72.0
2109809,Santa Helena - MA,2018,4087.0,78.0
2109809,Santa Helena - MA,2019,4101.0,79.0
2109809,Santa Helena - MA,2020,4224.0,81.0
2109809,Santa Helena - MA,2021,4266.0,82.0
2109809,Santa Helena - MA,2022,4300.0,83.0
2109809,Santa Helena - MA,2023,4386.0,88.0
2109809,Santa Helena - MA,2024,4518.0,113.0
2110005,Santa Luzia - MA,2004,6375.0,22.0
2110039,Santa Luzia do Paruá - MA,1995,25794.0,55.0
2110039,Santa Luzia do Paruá - MA,1997,10000.0,35.0
2110039,Santa Luzia do Paruá - MA,1998,9011.0,32.0
2110039,Santa Luzia do Paruá - MA,1999,264.0,1.0
2110039,Santa Luzia do Paruá - MA,2000,93000.0,233.0
2110039,Santa Luzia do Paruá - MA,2001,91140.0,237.0
2110039,Santa Luzia do Paruá - MA,2002,90228.0,343.0
2110039,Santa Luzia do Paruá - MA,2003,135297.0,576.0
2110039,Santa Luzia do Paruá - MA,2004,148136.0,518.0
2110039,Santa Luzia do Paruá - MA,2005,149617.0,359.0
2110039,Santa Luzia do Paruá - MA,2006,157085.0,471.0
2110039,Santa Luzia do Paruá - MA,2007,141376.0,311.0
2110039,Santa Luzia do Paruá - MA,2008,295172.0,767.0
2110039,Santa Luzia do Paruá - MA,2009,280413.0,1430.0
2110039,Santa Luzia do Paruá - MA,2010,305123.0,1282.0
2110039,Santa Luzia do Paruá - MA,2011,313666.0,1411.0
2110039,Santa Luzia do Paruá - MA,2012,306138.0,1408.0
2110039,Santa Luzia do Paruá - MA,2013,311648.0,1621.0
2110039,Santa Luzia do Paruá - MA,2014,358395.0,2330.0
2110039,Santa Luzia do Paruá - MA,2015,348159.0,2785.0
2110039,Santa Luzia do Paruá - MA,2016,387327.0,3873.0
2110039,Santa Luzia do Paruá - MA,2017,451477.0,4605.0
2110039,Santa Luzia do Paruá - MA,2018,443752.0,3994.0
2110039,Santa Luzia do Paruá - MA,2019,476334.0,4239.0
2110039,Santa Luzia do Paruá - MA,2020,530200.0,4984.0
2110039,Santa Luzia do Paruá - MA,2021,497984.0,6972.0
2110039,Santa Luzia do Paruá - MA,2022,473184.0,6151.0
2110039,Santa Luzia do Paruá - MA,2023,1045050.0,12541.0
2110039,Santa Luzia do Paruá - MA,2024,1181502.0,15360.0
2111763,Senador La Rocque - MA,2006,225.0,3.0
2111763,Senador La Rocque - MA,2007,192.0,3.0
2111763,Senador La Rocque - MA,2008,575.0,6.0
2111763,Senador La Rocque - MA,2009,486.0,6.0
2111763,Senador La Rocque - MA,2010,1152.0,11.0
2111763,Senador La Rocque - MA,2011,1395.0,16.0
2111763,Senador La Rocque - MA,2012,506.0,5.0
2111763,Senador La Rocque - MA,2013,825.0,9.0
2111763,Senador La Rocque - MA,2014,1300.0,16.0
2111763,Senador La Rocque - MA,2015,750.0,11.0
2111763,Senador La Rocque - MA,2017,1017.0,17.0
2111763,Senador La Rocque - MA,2018,1050.0,25.0
2111763,Senador La Rocque - MA,2019,947.0,23.0
2111763,Senador La Rocque - MA,2020,364.0,8.0
2111763,Senador La Rocque - MA,2021,1036.0,32.0
2111763,Senador La Rocque - MA,2022,758.0,29.0
2111763,Senador La Rocque - MA,2023,930.0,24.0
2111763,Senador La Rocque - MA,2024,876.0,25.0
2110401,São Benedito do Rio Preto - MA,1999,180.0,1.0
2110401,São Benedito do Rio Preto - MA,2000,196.0,1.0
2110401,São Benedito do Rio Preto - MA,2001,482.0,2.0
2110401,São Benedito do Rio Preto - MA,2002,550.0,3.0
2110401,São Benedito do Rio Preto - MA,2003,650.0,7.0
2110401,São Benedito do Rio Preto - MA,2004,750.0,9.0
2110401,São Benedito do Rio Preto - MA,2005,800.0,9.0
2110401,São Benedito do Rio Preto - MA,2006,750.0,9.0
2110401,São Benedito do Rio Preto - MA,2007,800.0,12.0
2110401,São Benedito do Rio Preto - MA,2008,500.0,8.0
2110401,São Benedito do Rio Preto - MA,2009,600.0,10.0
2110401,São Benedito do Rio Preto - MA,2010,650.0,12.0
2110401,São Benedito do Rio Preto - MA,2011,700.0,18.0
2110401,São Benedito do Rio Preto - MA,2012,756.0,13.0
2110401,São Benedito do Rio Preto - MA,2013,800.0,18.0
2110401,São Benedito do Rio Preto - MA,2014,900.0,17.0
2110401,São Benedito do Rio Preto - MA,2015,820.0,16.0
2110401,São Benedito do Rio Preto - MA,2016,750.0,14.0
2110401,São Benedito do Rio Preto - MA,2017,90.0,2.0
2110500,São Bento - MA,1995,5638.0,25.0
2110500,São Bento - MA,1997,640.0,4.0
2110500,São Bento - MA,1998,642.0,4.0
2110500,São Bento - MA,1999,48.0,0.0
2110500,São Bento - MA,2000,49.0,0.0
2110500,São Bento - MA,2001,50.0,0.0
2110500,São Bento - MA,2002,55.0,0.0
2110500,São Bento - MA,2003,56.0,0.0
2110500,São Bento - MA,2004,1500.0,15.0
2110500,São Bento - MA,2005,1508.0,15.0
2110500,São Bento - MA,2006,1511.0,18.0
2110500,São Bento - MA,2007,1523.0,18.0
2110500,São Bento - MA,2008,6300.0,79.0
2110500,São Bento - MA,2009,6426.0,77.0
2110500,São Bento - MA,2010,6330.0,79.0
2110500,São Bento - MA,2011,6425.0,96.0
2110500,São Bento - MA,2012,3587.0,54.0
2110500,São Bento - MA,2013,3946.0,79.0
2110500,São Bento - MA,2014,3926.0,86.0
2110500,São Bento - MA,2015,4122.0,66.0
2110500,São Bento - MA,2016,4081.0,68.0
2110500,São Bento - MA,2017,4061.0,69.0
2110500,São Bento - MA,2018,3857.0,67.0
2110500,São Bento - MA,2019,3780.0,68.0
2110500,São Bento - MA,2020,3753.0,69.0
2110500,São Bento - MA,2021,3791.0,72.0
2110500,São Bento - MA,2022,3810.0,99.0
2110500,São Bento - MA,2023,3910.0,106.0
2110500,São Bento - MA,2024,3950.0,109.0
2110708,São Domingos do Maranhão - MA,2021,300.0,4.0
2110708,São Domingos do Maranhão - MA,2022,490.0,7.0
2110708,São Domingos do Maranhão - MA,2023,2250.0,37.0
2110708,São Domingos do Maranhão - MA,2024,3600.0,50.0
2110856,São Francisco do Brejão - MA,2014,187.0,4.0
2110856,São Francisco do Brejão - MA,2015,177.0,7.0
2110856,São Francisco do Brejão - MA,2016,14.0,0.0
2110856,São Francisco do Brejão - MA,2017,100.0,6.0
2111201,São José de Ribamar - MA,2006,800.0,6.0
2111201,São José de Ribamar - MA,2007,810.0,7.0
2111201,São José de Ribamar - MA,2008,615.0,6.0
2111201,São José de Ribamar - MA,2009,620.0,6.0
2111201,São José de Ribamar - MA,2010,650.0,7.0
2111201,São José de Ribamar - MA,2011,680.0,7.0
2111201,São José de Ribamar - MA,2012,650.0,7.0
2111201,São José de Ribamar - MA,2013,620.0,12.0
2111201,São José de Ribamar - MA,2014,610.0,11.0
2111201,São José de Ribamar - MA,2015,605.0,11.0
2111201,São José de Ribamar - MA,2016,582.0,11.0
2111003,São João Batista - MA,1995,218.0,0.0
2111003,São João Batista - MA,1996,221.0,1.0
2111003,São João Batista - MA,1997,984.0,4.0
2111003,São João Batista - MA,1998,987.0,4.0
2111003,São João Batista - MA,1999,1000.0,6.0
2111003,São João Batista - MA,2000,974.0,5.0
2111003,São João Batista - MA,2002,11891.0,48.0
2111003,São João Batista - MA,2003,67000.0,335.0
2111003,São João Batista - MA,2004,61000.0,214.0
2111003,São João Batista - MA,2005,55000.0,132.0
2111003,São João Batista - MA,2006,60000.0,127.0
2111003,São João Batista - MA,2007,57000.0,143.0
2111003,São João Batista - MA,2008,51585.0,155.0
2111003,São João Batista - MA,2009,47458.0,161.0
2111003,São João Batista - MA,2010,37966.0,140.0
2111003,São João Batista - MA,2011,5889.0,24.0
2111003,São João Batista - MA,2012,5418.0,27.0
2111003,São João Batista - MA,2013,6126.0,37.0
2111003,São João Batista - MA,2014,6493.0,52.0
2111003,São João Batista - MA,2015,6753.0,68.0
2111003,São João Batista - MA,2016,116100.0,1045.0
2111003,São João Batista - MA,2017,264480.0,2579.0
2111003,São João Batista - MA,2018,138330.0,1107.0
2111003,São João Batista - MA,2019,145800.0,1239.0
2111003,São João Batista - MA,2020,140100.0,1401.0
2111003,São João Batista - MA,2021,122500.0,1838.0
2111003,São João Batista - MA,2022,182500.0,2281.0
2111003,São João Batista - MA,2023,174580.0,1397.0
2111003,São João Batista - MA,2024,198600.0,2681.0
2111052,São João do Paraíso - MA,2005,300.0,2.0
2111052,São João do Paraíso - MA,2006,350.0,4.0
2111052,São João do Paraíso - MA,2007,170.0,3.0
2111052,São João do Paraíso - MA,2008,30.0,0.0
2111300,São Luís - MA,1995,12900.0,42.0
2111300,São Luís - MA,1997,1210.0,5.0
2111300,São Luís - MA,1998,1194.0,6.0
2111300,São Luís - MA,1999,1100.0,4.0
2111300,São Luís - MA,2000,1153.0,2.0
2111300,São Luís - MA,2001,1203.0,4.0
2111300,São Luís - MA,2002,3880.0,16.0
2111300,São Luís - MA,2003,4270.0,21.0
2111300,São Luís - MA,2004,4500.0,27.0
2111300,São Luís - MA,2005,4700.0,33.0
2111300,São Luís - MA,2006,5170.0,39.0
2111300,São Luís - MA,2007,6210.0,56.0
2111300,São Luís - MA,2008,6350.0,70.0
2111300,São Luís - MA,2009,6280.0,69.0
2111300,São Luís - MA,2010,5750.0,63.0
2111300,São Luís - MA,2011,5650.0,62.0
2111300,São Luís - MA,2012,5300.0,58.0
2111300,São Luís - MA,2013,4500.0,68.0
2111300,São Luís - MA,2014,4890.0,83.0
2111300,São Luís - MA,2015,4690.0,89.0
2111300,São Luís - MA,2016,4580.0,85.0
2111300,São Luís - MA,2017,4611.0,78.0
2111300,São Luís - MA,2018,4723.0,66.0
2111300,São Luís - MA,2019,4825.0,70.0
2111300,São Luís - MA,2020,4970.0,73.0
2111300,São Luís - MA,2021,4985.0,76.0
2111300,São Luís - MA,2022,4867.0,71.0
2111300,São Luís - MA,2023,5001.0,75.0
2111300,São Luís - MA,2024,5775.0,104.0
2111508,São Mateus do Maranhão - MA,2001,1440.0,4.0
2111532,São Pedro da Água Branca - MA,2008,165.0,2.0
2111532,São Pedro da Água Branca - MA,2009,195.0,2.0
2111607,São Raimundo das Mangabeiras - MA,2008,3800.0,38.0
2111607,São Raimundo das Mangabeiras - MA,2009,3788.0,42.0
2111607,São Raimundo das Mangabeiras - MA,2010,3712.0,45.0
2111607,São Raimundo das Mangabeiras - MA,2011,1856.0,28.0
2111607,São Raimundo das Mangabeiras - MA,2012,932.0,14.0
2111607,São Raimundo das Mangabeiras - MA,2013,950.0,15.0
2111607,São Raimundo das Mangabeiras - MA,2014,864.0,17.0
2111607,São Raimundo das Mangabeiras - MA,2015,838.0,14.0
2111607,São Raimundo das Mangabeiras - MA,2016,804.0,12.0
2111607,São Raimundo das Mangabeiras - MA,2017,841.0,13.0
2111607,São Raimundo das Mangabeiras - MA,2018,1700.0,36.0
2111607,São Raimundo das Mangabeiras - MA,2019,1280.0,25.0
2111607,São Raimundo das Mangabeiras - MA,2020,1300.0,26.0
2111607,São Raimundo das Mangabeiras - MA,2021,1000.0,24.0
2111607,São Raimundo das Mangabeiras - MA,2022,976.0,27.0
2111607,São Raimundo das Mangabeiras - MA,2023,982.0,34.0
2111607,São Raimundo das Mangabeiras - MA,2024,970.0,36.0
2111706,São Vicente Ferrer - MA,1995,208.0,0.0
2111706,São Vicente Ferrer - MA,1996,210.0,1.0
2111706,São Vicente Ferrer - MA,2016,1170.0,14.0
2111706,São Vicente Ferrer - MA,2017,600.0,13.0
2111706,São Vicente Ferrer - MA,2018,880.0,18.0
2111706,São Vicente Ferrer - MA,2019,850.0,15.0
2111706,São Vicente Ferrer - MA,2020,820.0,16.0
2111706,São Vicente Ferrer - MA,2021,915.0,18.0
2111706,São Vicente Ferrer - MA,2022,1010.0,22.0
2111706,São Vicente Ferrer - MA,2023,1200.0,29.0
2111706,São Vicente Ferrer - MA,2024,1300.0,33.0
2112308,Tuntum - MA,2011,10.0,0.0
2112308,Tuntum - MA,2012,15.0,0.0
2112308,Tuntum - MA,2013,17.0,0.0
2112308,Tuntum - MA,2014,20.0,0.0
2112308,Tuntum - MA,2015,25.0,0.0
2112308,Tuntum - MA,2016,50.0,1.0
2112308,Tuntum - MA,2017,210.0,3.0
2112308,Tuntum - MA,2018,180.0,2.0
2112407,Turiaçu - MA,1995,218.0,1.0
2112605,Urbano Santos - MA,1997,1072.0,3.0
2112605,Urbano Santos - MA,1998,1100.0,9.0
2112605,Urbano Santos - MA,1999,1200.0,5.0
2112605,Urbano Santos - MA,2000,1223.0,5.0
2112605,Urbano Santos - MA,2001,1284.0,5.0
2112605,Urbano Santos - MA,2002,1300.0,8.0
2112605,Urbano Santos - MA,2003,2000.0,20.0
2112605,Urbano Santos - MA,2004,2300.0,35.0
2112605,Urbano Santos - MA,2005,2450.0,37.0
2112605,Urbano Santos - MA,2006,2380.0,31.0
2112605,Urbano Santos - MA,2007,2500.0,38.0
2112605,Urbano Santos - MA,2008,2600.0,39.0
2112605,Urbano Santos - MA,2009,2300.0,37.0
2112605,Urbano Santos - MA,2010,2500.0,45.0
2112605,Urbano Santos - MA,2011,2560.0,61.0
2112605,Urbano Santos - MA,2012,2600.0,39.0
2112605,Urbano Santos - MA,2013,2100.0,46.0
2112605,Urbano Santos - MA,2014,1800.0,34.0
2112605,Urbano Santos - MA,2015,1200.0,23.0
2112605,Urbano Santos - MA,2016,980.0,19.0
2112605,Urbano Santos - MA,2017,80.0,2.0
2112605,Urbano Santos - MA,2018,70.0,2.0
2112803,Viana - MA,1997,657.0,3.0
2112803,Viana - MA,1998,660.0,3.0
2112803,Viana - MA,1999,665.0,5.0
2112803,Viana - MA,2000,671.0,5.0
2112803,Viana - MA,2002,689.0,2.0
2112803,Viana - MA,2003,723.0,4.0
2112803,Viana - MA,2004,980.0,5.0
2112803,Viana - MA,2005,69500.0,167.0
2112803,Viana - MA,2006,96785.0,213.0
2112803,Viana - MA,2007,99688.0,249.0
2112803,Viana - MA,2008,103368.0,300.0
2112803,Viana - MA,2009,111128.0,378.0
2112803,Viana - MA,2010,94458.0,349.0
2112803,Viana - MA,2011,99181.0,397.0
2112803,Viana - MA,2012,94221.0,471.0
2112803,Viana - MA,2013,98680.0,592.0
2112803,Viana - MA,2014,92610.0,741.0
2112803,Viana - MA,2015,83349.0,833.0
2112803,Viana - MA,2016,127500.0,1275.0
2112803,Viana - MA,2017,286995.0,2798.0
2112803,Viana - MA,2018,208510.0,1668.0
2112803,Viana - MA,2019,180900.0,1628.0
2112803,Viana - MA,2020,165800.0,1658.0
2112803,Viana - MA,2021,155800.0,2804.0
2112803,Viana - MA,2022,242250.0,3028.0
2112803,Viana - MA,2023,195200.0,1562.0
2112803,Viana - MA,2024,147000.0,1985.0
2112852,Vila Nova dos Martírios - MA,2014,525.0,9.0
2112852,Vila Nova dos Martírios - MA,2015,625.0,10.0
2112852,Vila Nova dos Martírios - MA,2016,200.0,4.0
2112852,Vila Nova dos Martírios - MA,2017,200.0,4.0
2112852,Vila Nova dos Martírios - MA,2018,230.0,5.0
2112852,Vila Nova dos Martírios - MA,2019,220.0,5.0
2112852,Vila Nova dos Martírios - MA,2020,110.0,3.0
2112852,Vila Nova dos Martírios - MA,2021,100.0,3.0
2112852,Vila Nova dos Martírios - MA,2022,93.0,3.0
2112852,Vila Nova dos Martírios - MA,2023,150.0,6.0
2112852,Vila Nova dos Martírios - MA,2024,140.0,5.0
2112902,Vitória do Mearim - MA,1996,215.0,1.0
2112902,Vitória do Mearim - MA,1997,279.0,1.0
2112902,Vitória do Mearim - MA,1998,282.0,1.0
2112902,Vitória do Mearim - MA,1999,284.0,2.0
2112902,Vitória do Mearim - MA,2000,473.0,4.0
2112902,Vitória do Mearim - MA,2001,810.0,8.0
2112902,Vitória do Mearim - MA,2002,737.0,7.0
2112902,Vitória do Mearim - MA,2003,1200.0,6.0
2112902,Vitória do Mearim - MA,2004,1309.0,8.0
2112902,Vitória do Mearim - MA,2005,2009.0,5.0
2112902,Vitória do Mearim - MA,2006,2149.0,5.0
2112902,Vitória do Mearim - MA,2007,2213.0,6.0
2112902,Vitória do Mearim - MA,2008,2323.0,7.0
2112902,Vitória do Mearim - MA,2009,2368.0,8.0
2112902,Vitória do Mearim - MA,2010,2013.0,7.0
2112902,Vitória do Mearim - MA,2011,2053.0,8.0
2112902,Vitória do Mearim - MA,2012,2094.0,10.0
2112902,Vitória do Mearim - MA,2013,230.0,2.0
2112902,Vitória do Mearim - MA,2014,240.0,2.0
2112902,Vitória do Mearim - MA,2015,247.0,2.0
2112902,Vitória do Mearim - MA,2016,220.0,2.0
2112902,Vitória do Mearim - MA,2017,700.0,10.0
2112902,Vitória do Mearim - MA,2018,650.0,9.0
2112902,Vitória do Mearim - MA,2019,700.0,9.0
2112902,Vitória do Mearim - MA,2020,750.0,11.0
2112902,Vitória do Mearim - MA,2021,810.0,15.0
2112902,Vitória do Mearim - MA,2022,950.0,13.0
2112902,Vitória do Mearim - MA,2023,900.0,12.0
2112902,Vitória do Mearim - MA,2024,950.0,13.0
2114007,Zé Doca - MA,2000,2897.0,7.0
2114007,Zé Doca - MA,2001,2868.0,7.0
2114007,Zé Doca - MA,2003,2934.0,13.0
2114007,Zé Doca - MA,2004,3000.0,11.0
2114007,Zé Doca - MA,2005,2850.0,8.0
2114007,Zé Doca - MA,2006,2793.0,8.0
2114007,Zé Doca - MA,2007,1955.0,4.0
2114007,Zé Doca - MA,2008,1759.0,5.0
2114007,Zé Doca - MA,2009,1671.0,8.0
2114007,Zé Doca - MA,2010,1521.0,8.0
2114007,Zé Doca - MA,2011,1530.0,8.0
2114007,Zé Doca - MA,2012,1385.0,12.0
2114007,Zé Doca - MA,2013,1537.0,22.0
2114007,Zé Doca - MA,2014,1668.0,27.0
2114007,Zé Doca - MA,2015,1505.0,24.0
2114007,Zé Doca - MA,2016,1421.0,21.0
2114007,Zé Doca - MA,2017,1485.0,24.0
2114007,Zé Doca - MA,2018,1512.0,26.0
2114007,Zé Doca - MA,2019,1496.0,25.0
2114007,Zé Doca - MA,2020,1513.0,27.0
2114007,Zé Doca - MA,2021,1477.0,28.0
2114007,Zé Doca - MA,2022,1258.0,22.0
2114007,Zé Doca - MA,2023,1346.0,19.0
2114007,Zé Doca - MA,2024,1500.0,23.0
