cod_ibge,municipio,produto,ano,vl_custeio,area_custeio,qtd_operacoes
2100055,Açailândia,AGROARTESANATO,2019,643500.0,0.0,13
2100055,Açailândia,AGROARTESANATO,2020,648000.0,0.0,14
2100055,Açailândia,AGROARTESANATO,2021,785000.0,0.0,15
2100055,Açailândia,AGROARTESANATO,2022,909000.0,0.0,13
2100055,Açailândia,AGROARTESANATO,2023,927000.0,0.0,14
2100055,Açailândia,AGROARTESANATO,2024,1054000.0,0.0,13
2100055,Açailândia,AGROARTESANATO,2025,1164000.0,0.0,14
2100055,Açailândia,AQUISIÇÃO DE INSUMOS,2016,3776330.73,414.63,1
2100055,Açailândia,AVES,2025,8000.0,0.0,1
2100055,Açailândia,BOVINOS,2013,6723589.58,0.0,26
2100055,Açailândia,BOVINOS,2014,10625632.18,0.0,28
2100055,Açailândia,BOVINOS,2015,16781934.73,0.0,37
2100055,Açailândia,BOVINOS,2016,13851965.66,0.0,26
2100055,Açailândia,BOVINOS,2017,26657633.83,0.0,42
2100055,Açailândia,BOVINOS,2018,44252604.99,0.0,49
2100055,Açailândia,BOVINOS,2019,52278784.64,23594.99,53
2100055,Açailândia,BOVINOS,2020,64521025.39,20911.420000000002,46
2100055,Açailândia,BOVINOS,2021,55360424.089999996,18777.45,46
2100055,Açailândia,BOVINOS,2022,118849010.12,21894.92,65
2100055,Açailândia,BOVINOS,2023,110795761.16,24792.85,60
2100055,Açailândia,BOVINOS,2024,59774327.07,16252.07,63
2100055,Açailândia,BOVINOS,2025,63271143.03,9769.720000000001,43
2100055,Açailândia,CAPITAL DE GIRO,2014,734531.84,0.0,3
2100055,Açailândia,CAPITAL DE GIRO,2015,554632.52,0.0,2
2100055,Açailândia,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2014,626003.14,0.0,2
2100055,Açailândia,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2015,1740818.77,0.0,4
2100055,Açailândia,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2016,1690666.63,0.0,1
2100055,Açailândia,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2017,66133.19,0.0,1
2100055,Açailândia,MADEIRA,2013,8000000.0,0.0,1
2100055,Açailândia,MADEIRA,2014,35508321.93,0.0,2
2100055,Açailândia,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,4050167.81,0.0,10
2100055,Açailândia,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2014,451992.43,0.0,2
2100055,Açailândia,"MEDICAMENTOS, RAÇÕES E INSUMOS",2017,3273073.75,0.0,1
2100055,Açailândia,MILHO,2013,2458827.7800000003,0.0,4
2100055,Açailândia,MILHO,2014,1163074.1099999999,0.0,2
2100055,Açailândia,MILHO,2015,947283.5,618.48,3
2100055,Açailândia,MILHO,2016,671454.02,499.96,1
2100055,Açailândia,MILHO,2018,4502153.09,2270.44,4
2100055,Açailândia,MILHO,2019,3734333.23,1474.49,5
2100055,Açailândia,MILHO,2020,5607684.94,2207.64,8
2100055,Açailândia,MILHO,2021,7490449.38,2118.24,13
2100055,Açailândia,MILHO,2022,18290271.57,3633.3399999999997,14
2100055,Açailândia,MILHO,2023,10879982.32,2667.27,13
2100055,Açailândia,MILHO,2024,6346700.01,2315.91,11
2100055,Açailândia,MILHO,2025,639245.24,147.65,2
2100055,Açailândia,OUTROS PRODUTOS,2014,698520.22,0.0,1
2100055,Açailândia,PASTAGEM,2014,999866.06,0.0,1
2100055,Açailândia,PASTAGEM,2015,21000.0,140.0,1
2100055,Açailândia,PASTAGEM,2016,51375.54,190.66,1
2100055,Açailândia,PASTAGEM,2019,342400.0,1695.4,2
2100055,Açailândia,PASTAGEM,2020,798400.0,3902.64,3
2100055,Açailândia,PASTAGEM,2021,862600.0,4023.29,5
2100055,Açailândia,PASTAGEM,2023,377500.0,1762.5,2
2100055,Açailândia,PASTAGEM,2025,45000.0,98.59,1
2100055,Açailândia,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2013,17857.7,0.0,3
2100055,Açailândia,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2014,13570.12,0.0,1
2100055,Açailândia,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2015,4499.540000000001,0.0,2
2100055,Açailândia,SOJA,2013,3727620.94,0.0,3
2100055,Açailândia,SOJA,2014,5504285.73,0.0,4
2100055,Açailândia,SOJA,2015,8299974.96,3849.38,8
2100055,Açailândia,SOJA,2016,6538183.890000001,3396.62,7
2100055,Açailândia,SOJA,2017,12208460.22,5866.08,8
2100055,Açailândia,SOJA,2018,24154930.55,11203.72,18
2100055,Açailândia,SOJA,2019,29655057.14,12956.38,20
2100055,Açailândia,SOJA,2020,25900358.29,9960.61,21
2100055,Açailândia,SOJA,2021,58179560.65,17129.31,23
2100055,Açailândia,SOJA,2022,94504315.91,16396.29,31
2100055,Açailândia,SOJA,2023,58866871.8,15685.630000000001,19
2100055,Açailândia,SOJA,2024,74072556.67999999,18644.13,24
2100055,Açailândia,SOJA,2025,50142487.07,12514.1,21
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2013,1529864.73,0.0,3
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2014,933423.38,0.0,2
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2015,415882.15,0.0,4
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2017,1563107.21,0.0,1
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2019,16090.51,0.0,1
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2020,685243.45,0.0,2
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,1440517.8900000001,0.0,4
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2022,95641.27,26.9,3
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,3294325.5,134.39999999999998,10
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,3717281.3,814.48,3
2100055,Açailândia,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2025,3297617.91,1881.2900000000002,3
2100105,Afonso Cunha,AGROARTESANATO,2025,12000.0,0.0,1
2100105,Afonso Cunha,ALEVINOS,2022,6000.0,0.0,1
2100105,Afonso Cunha,BOVINOS,2021,229268.13,59.87,1
2100105,Afonso Cunha,BOVINOS,2022,97826.83,44.01,1
2100105,Afonso Cunha,BOVINOS,2023,193713.32,44.01,1
2100105,Afonso Cunha,BOVINOS,2024,99681.6,9.63,1
2100105,Afonso Cunha,BOVINOS,2025,424834.58999999997,161.12,3
2100105,Afonso Cunha,PEIXE,2021,10000.0,2.0,2
2100105,Afonso Cunha,PEIXE,2022,6000.0,0.0,1
2100105,Afonso Cunha,"PETRECHOS PARA PESCA (ANZÓIS, ISCAS, CORDAS, BÓIAS, COMBUSTIVEL, REDES, MÃO-DE-OBRA ETC)",2023,6000.0,0.0,1
2100105,Afonso Cunha,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2021,6000.0,0.0,1
2100105,Afonso Cunha,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2025,15000.0,0.0,1
2100105,Afonso Cunha,SOJA,2013,1199984.97,0.0,1
2100105,Afonso Cunha,SOJA,2014,1256219.87,0.0,1
2100105,Afonso Cunha,SOJA,2015,3399008.66,2621.75,3
2100105,Afonso Cunha,SOJA,2017,9865211.8,4184.86,1
2100105,Afonso Cunha,SOJA,2018,9865211.8,4184.86,1
2100105,Afonso Cunha,SOJA,2019,13324045.530000001,5528.66,3
2100105,Afonso Cunha,SOJA,2020,18568393.02,7511.53,3
2100105,Afonso Cunha,SOJA,2021,18789163.02,7511.53,3
2100105,Afonso Cunha,SOJA,2022,43300006.62,7543.63,4
2100105,Afonso Cunha,SOJA,2023,6996038.83,1395.98,3
2100105,Afonso Cunha,SOJA,2024,13334026.67,2753.54,2
2100105,Afonso Cunha,SOJA,2025,13334011.98,3670.04,2
2100105,Afonso Cunha,SUÍNOS,2023,10000.0,0.0,1
2100105,Afonso Cunha,SUÍNOS,2025,61000.0,0.0,4
2100105,Afonso Cunha,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,26000.0,0.0,2
2100105,Afonso Cunha,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,55005.0,0.0,4
2100154,Água Doce Do Maranhão,AGROARTESANATO,2017,19500.0,0.0,1
2100154,Água Doce Do Maranhão,AGROARTESANATO,2018,333745.0,0.0,11
2100154,Água Doce Do Maranhão,AGROARTESANATO,2019,132600.0,0.0,6
2100154,Água Doce Do Maranhão,AGROARTESANATO,2020,355000.0,0.0,13
2100154,Água Doce Do Maranhão,AGROARTESANATO,2021,357500.0,0.0,10
2100154,Água Doce Do Maranhão,AGROARTESANATO,2022,412100.0,0.0,11
2100154,Água Doce Do Maranhão,AGROARTESANATO,2023,259500.0,0.0,12
2100154,Água Doce Do Maranhão,AGROARTESANATO,2024,285000.0,0.0,15
2100154,Água Doce Do Maranhão,AGROARTESANATO,2025,289000.0,0.0,10
2100154,Água Doce Do Maranhão,AVES,2023,10000.0,0.0,1
2100154,Água Doce Do Maranhão,AVES,2025,15000.0,0.0,1
2100154,Água Doce Do Maranhão,BANANA,2023,470000.0,38.09,1
2100154,Água Doce Do Maranhão,BOVINOS,2022,110000.0,72.41,2
2100154,Água Doce Do Maranhão,BOVINOS,2024,151400.41999999998,42.769999999999996,3
2100154,Água Doce Do Maranhão,BOVINOS,2025,35000.0,0.41,3
2100154,Água Doce Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2013,92737.64,0.0,7
2100154,Água Doce Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2014,487457.04,0.0,15
2100154,Água Doce Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2015,144482.99,0.0,5
2100154,Água Doce Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2016,88930.53,52.2,5
2100154,Água Doce Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2017,413834.76,221.6,12
2100154,Água Doce Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2018,147349.73,77.6,7
2100154,Água Doce Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2019,4978.79,2.6,1
2100154,Água Doce Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2020,94151.51000000001,33.21,6
2100154,Água Doce Do Maranhão,MELANCIA,2020,197742.0,30.0,1
2100154,Água Doce Do Maranhão,MELANCIA,2021,197742.0,30.0,1
2100154,Água Doce Do Maranhão,MELANCIA,2022,197742.0,29.76,1
2100154,Água Doce Do Maranhão,MELANCIA,2023,197742.0,29.32,1
2100154,Água Doce Do Maranhão,MELANCIA,2024,197742.0,30.01,1
2100154,Água Doce Do Maranhão,MILHO,2013,1594.34,0.0,1
2100154,Água Doce Do Maranhão,OUTROS PRODUTOS BENEFICIADOS OU INDUSTRIALIZADOS NÃO ESPECIFICADOS,2013,2400.0,0.0,1
2100154,Água Doce Do Maranhão,PISCICULTURA (CULTIVO DE PEIXES),2020,4000.0,0.0,1
2100154,Água Doce Do Maranhão,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2025,27000.0,0.0,2
2100154,Água Doce Do Maranhão,SUÍNOS,2017,2524.04,0.0,1
2100154,Água Doce Do Maranhão,SUÍNOS,2023,23000.0,0.0,2
2100154,Água Doce Do Maranhão,SUÍNOS,2025,51000.0,0.0,3
2100154,Água Doce Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,10000.0,0.0,1
2100154,Água Doce Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,127000.0,0.0,6
2100204,Alcântara,AGROARTESANATO,2022,6000.0,0.0,1
2100204,Alcântara,AVES,2025,8000.0,0.0,1
2100204,Alcântara,AVICULTURA,2014,106728.47,0.0,8
2100204,Alcântara,AVICULTURA,2015,6204.070000000001,0.0,2
2100204,Alcântara,BOVINOS,2019,93999.96,20.85,3
2100204,Alcântara,BOVINOS,2020,38100.0,7.05,6
2100204,Alcântara,BOVINOS,2021,50000.0,4.0,5
2100204,Alcântara,BOVINOS,2022,18000.0,0.0,3
2100204,Alcântara,BOVINOS,2023,52000.0,0.0,2
2100204,Alcântara,BOVINOS,2024,77694.4,22.93,3
2100204,Alcântara,BOVINOS,2025,6000.0,0.0,1
2100204,Alcântara,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2025,15000.0,0.0,1
2100204,Alcântara,SUÍNOS,2025,55000.0,0.0,1
2100204,Alcântara,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2025,6000.0,0.0,1
2100303,Aldeias Altas,ALEVINOS,2022,6000.0,0.0,1
2100303,Aldeias Altas,ALEVINOS,2023,6000.0,0.0,1
2100303,Aldeias Altas,ARROZ,2016,4538.55,5.0,1
2100303,Aldeias Altas,AVES,2025,5000.0,0.0,1
2100303,Aldeias Altas,BOVINOS,2013,34933.8,0.0,1
2100303,Aldeias Altas,BOVINOS,2014,9470.0,0.0,1
2100303,Aldeias Altas,BOVINOS,2015,9470.0,0.0,1
2100303,Aldeias Altas,BOVINOS,2016,13970.0,0.0,2
2100303,Aldeias Altas,BOVINOS,2017,38168.5,0.0,6
2100303,Aldeias Altas,BOVINOS,2018,53668.5,0.0,7
2100303,Aldeias Altas,BOVINOS,2019,281331.5,14.0,5
2100303,Aldeias Altas,BOVINOS,2020,1060520.38,524.69,6
2100303,Aldeias Altas,BOVINOS,2021,925053.63,282.02,10
2100303,Aldeias Altas,BOVINOS,2022,758536.81,348.09000000000003,7
2100303,Aldeias Altas,BOVINOS,2023,2342570.1,1152.42,15
2100303,Aldeias Altas,BOVINOS,2024,1334801.96,672.8299999999999,13
2100303,Aldeias Altas,BOVINOS,2025,1226592.0,156.76,12
2100303,Aldeias Altas,CANA-DE-AÇUCAR,2023,4125793.6,993.75,2
2100303,Aldeias Altas,CANA-DE-AÇUCAR,2024,3623481.48,904.1400000000001,2
2100303,Aldeias Altas,CANA-DE-AÇUCAR,2025,7668985.93,1883.3200000000002,2
2100303,Aldeias Altas,CAPRINOS,2025,15000.0,0.0,1
2100303,Aldeias Altas,"MANDIOCA (AIPIM, MACAXEIRA)",2014,9130.0,0.0,2
2100303,Aldeias Altas,"MANDIOCA (AIPIM, MACAXEIRA)",2017,4975.0,5.0,1
2100303,Aldeias Altas,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,19949.89,0.0,1
2100303,Aldeias Altas,MILHO,2021,3034472.0,701.56,1
2100303,Aldeias Altas,MILHO,2022,1233055.34,200.82999999999998,4
2100303,Aldeias Altas,MILHO,2023,5878069.04,999.04,6
2100303,Aldeias Altas,MILHO,2024,5374037.62,1065.7,3
2100303,Aldeias Altas,MILHO,2025,2131680.0,389.67,2
2100303,Aldeias Altas,OVINOS,2022,39360.0,5.28,1
2100303,Aldeias Altas,PASTAGEM,2013,11919.3,0.0,1
2100303,Aldeias Altas,PASTAGEM,2016,6331.5,0.0,1
2100303,Aldeias Altas,PASTAGEM,2017,20000.0,0.0,2
2100303,Aldeias Altas,PASTAGEM,2018,5000.0,0.0,1
2100303,Aldeias Altas,PASTAGEM,2019,5000.0,0.0,1
2100303,Aldeias Altas,PASTAGEM,2020,5000.0,10.04,1
2100303,Aldeias Altas,PASTAGEM,2021,17870.0,41.11,2
2100303,Aldeias Altas,PASTAGEM,2022,7875.0,31.58,1
2100303,Aldeias Altas,PASTAGEM,2023,18600.0,19.94,1
2100303,Aldeias Altas,PEIXE,2021,5000.0,0.0,1
2100303,Aldeias Altas,PEIXE,2022,12000.0,0.0,2
2100303,Aldeias Altas,"PETRECHOS PARA PESCA (ANZÓIS, ISCAS, CORDAS, BÓIAS, COMBUSTIVEL, REDES, MÃO-DE-OBRA ETC)",2022,6000.0,0.0,1
2100303,Aldeias Altas,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2018,5000.0,0.0,1
2100303,Aldeias Altas,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2025,62000.0,0.0,4
2100303,Aldeias Altas,SOJA,2019,628716.18,239.7,1
2100303,Aldeias Altas,SOJA,2020,3190530.44,1211.52,2
2100303,Aldeias Altas,SOJA,2021,3190530.44,1211.52,2
2100303,Aldeias Altas,SOJA,2022,51218709.61,17392.9,8
2100303,Aldeias Altas,SOJA,2023,38062804.47,7228.16,6
2100303,Aldeias Altas,SOJA,2024,29276541.13,6618.84,7
2100303,Aldeias Altas,SOJA,2025,16546858.89,4516.72,5
2100303,Aldeias Altas,SUÍNOS,2023,10000.0,0.0,1
2100303,Aldeias Altas,SUÍNOS,2024,4000.0,0.0,1
2100303,Aldeias Altas,SUÍNOS,2025,162500.0,0.0,6
2100303,Aldeias Altas,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2013,23646.03,0.0,2
2100303,Aldeias Altas,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,25284.16,0.0,2
2100303,Aldeias Altas,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2022,13262.89,0.0,1
2100303,Aldeias Altas,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,30230.0,0.0,4
2100303,Aldeias Altas,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,343585.0,10.01,10
2100303,Aldeias Altas,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2025,31485.0,69.50999999999999,4
2100402,Altamira Do Maranhão,ARROZ,2013,5798.6,0.0,1
2100402,Altamira Do Maranhão,BOVINOS,2013,298810.49,0.0,4
2100402,Altamira Do Maranhão,BOVINOS,2014,328583.92,0.0,5
2100402,Altamira Do Maranhão,BOVINOS,2015,414075.2,0.0,8
2100402,Altamira Do Maranhão,BOVINOS,2016,199710.37,0.0,3
2100402,Altamira Do Maranhão,BOVINOS,2017,790265.73,0.0,16
2100402,Altamira Do Maranhão,BOVINOS,2018,1410622.97,0.0,19
2100402,Altamira Do Maranhão,BOVINOS,2019,1866690.69,5702.45,25
2100402,Altamira Do Maranhão,BOVINOS,2020,3017827.35,6994.3,34
2100402,Altamira Do Maranhão,BOVINOS,2021,6930380.6,3956.87,42
2100402,Altamira Do Maranhão,BOVINOS,2022,5175893.8100000005,2197.91,40
2100402,Altamira Do Maranhão,BOVINOS,2023,11554462.44,3097.5299999999997,45
2100402,Altamira Do Maranhão,BOVINOS,2024,13702767.57,3298.7,55
2100402,Altamira Do Maranhão,BOVINOS,2025,6494210.76,799.5,31
2100402,Altamira Do Maranhão,CAPITAL DE GIRO,2020,15000.0,0.0,1
2100402,Altamira Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2013,949725.96,0.0,9
2100402,Altamira Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2014,797505.61,0.0,11
2100402,Altamira Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2015,464785.33,149.15,11
2100402,Altamira Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2016,197326.73,121.09,7
2100402,Altamira Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2017,59916.77,33.0,4
2100402,Altamira Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2018,41855.29,22.7,2
2100402,Altamira Do Maranhão,PASTAGEM,2019,6400.0,20.0,1
2100402,Altamira Do Maranhão,PASTAGEM,2020,15520.0,83.93,4
2100402,Altamira Do Maranhão,PASTAGEM,2021,8000.0,19.59,2
2100402,Altamira Do Maranhão,PISCICULTURA (CULTIVO DE PEIXE),2016,26504.71,0.58,1
2100402,Altamira Do Maranhão,SUÍNOS,2020,5000.0,10.85,1
2100436,Alto Alegre Do Maranhão,ARROZ,2023,613823.1,205.92,1
2100436,Alto Alegre Do Maranhão,ARROZ,2024,1250000.0,151.53,1
2100436,Alto Alegre Do Maranhão,BOVINOS,2013,80718.64,0.0,3
2100436,Alto Alegre Do Maranhão,BOVINOS,2014,163258.95,0.0,4
2100436,Alto Alegre Do Maranhão,BOVINOS,2015,304561.15,0.0,5
2100436,Alto Alegre Do Maranhão,BOVINOS,2016,314344.64,0.0,3
2100436,Alto Alegre Do Maranhão,BOVINOS,2017,1007729.02,0.0,12
2100436,Alto Alegre Do Maranhão,BOVINOS,2018,159189.16999999998,0.0,9
2100436,Alto Alegre Do Maranhão,BOVINOS,2019,173361.0,153.0,3
2100436,Alto Alegre Do Maranhão,BOVINOS,2020,567378.87,681.33,13
2100436,Alto Alegre Do Maranhão,BOVINOS,2021,985203.4400000001,374.47,9
2100436,Alto Alegre Do Maranhão,BOVINOS,2022,1472125.34,507.6,16
2100436,Alto Alegre Do Maranhão,BOVINOS,2023,1824971.51,1883.54,13
2100436,Alto Alegre Do Maranhão,BOVINOS,2024,2168031.04,1444.71,9
2100436,Alto Alegre Do Maranhão,BOVINOS,2025,2322388.7800000003,1616.68,15
2100436,Alto Alegre Do Maranhão,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2015,29969.0,0.0,1
2100436,Alto Alegre Do Maranhão,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2016,29969.0,0.0,1
2100436,Alto Alegre Do Maranhão,CUSTEIO DE MODALIDADE NÃO AGROPECUÁRIA,2017,29969.0,0.0,1
2100436,Alto Alegre Do Maranhão,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,89156.02,0.0,4
2100436,Alto Alegre Do Maranhão,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2014,49953.43,0.0,1
2100436,Alto Alegre Do Maranhão,PASTAGEM,2018,36648.0,0.0,1
2100436,Alto Alegre Do Maranhão,PASTAGEM,2019,40748.0,112.82,2
2100436,Alto Alegre Do Maranhão,PASTAGEM,2020,52100.0,432.25,3
2100436,Alto Alegre Do Maranhão,PASTAGEM,2021,24300.0,99.97,2
2100436,Alto Alegre Do Maranhão,PASTAGEM,2023,24300.0,53.0,2
2100436,Alto Alegre Do Maranhão,SUÍNOS,2019,5000.0,1.0,1
2100436,Alto Alegre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2013,24813.0,0.0,2
2100436,Alto Alegre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2014,9813.0,0.0,1
2100436,Alto Alegre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2017,200000.0,0.0,1
2100436,Alto Alegre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2018,35012.03,0.0,1
2100436,Alto Alegre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2020,20073.54,0.0,1
2100436,Alto Alegre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,78708.36,0.0,4
2100436,Alto Alegre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2022,108824.2,0.0,4
2100436,Alto Alegre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,43121.33,38.0,2
2100436,Alto Alegre Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,30690.84,101.42,1
2100477,Alto Alegre Do Pindaré,AQUISIÇÃO DE INSUMOS,2015,25568.28,0.0,1
2100477,Alto Alegre Do Pindaré,BOVINOS,2013,731994.61,0.0,12
2100477,Alto Alegre Do Pindaré,BOVINOS,2014,2377938.14,0.0,17
2100477,Alto Alegre Do Pindaré,BOVINOS,2015,2819997.62,0.0,23
2100477,Alto Alegre Do Pindaré,BOVINOS,2016,1618471.18,0.0,19
2100477,Alto Alegre Do Pindaré,BOVINOS,2017,5291550.24,0.0,38
2100477,Alto Alegre Do Pindaré,BOVINOS,2018,5161803.17,0.0,47
2100477,Alto Alegre Do Pindaré,BOVINOS,2019,4477334.33,11442.36,31
2100477,Alto Alegre Do Pindaré,BOVINOS,2020,11015902.379999999,7170.8,54
2100477,Alto Alegre Do Pindaré,BOVINOS,2021,14007165.23,5283.9400000000005,55
2100477,Alto Alegre Do Pindaré,BOVINOS,2022,31498496.14,6262.57,73
2100477,Alto Alegre Do Pindaré,BOVINOS,2023,34591515.11,7899.31,73
2100477,Alto Alegre Do Pindaré,BOVINOS,2024,49935776.54,9941.59,76
2100477,Alto Alegre Do Pindaré,BOVINOS,2025,44339128.9,7895.33,59
2100477,Alto Alegre Do Pindaré,CAPITAL DE GIRO,2020,15000.0,0.0,1
2100477,Alto Alegre Do Pindaré,COCO,2023,105141.6,10.04,1
2100477,Alto Alegre Do Pindaré,"MANDIOCA (AIPIM, MACAXEIRA)",2013,353587.66000000003,0.0,11
2100477,Alto Alegre Do Pindaré,"MANDIOCA (AIPIM, MACAXEIRA)",2014,360016.41,0.0,16
2100477,Alto Alegre Do Pindaré,"MANDIOCA (AIPIM, MACAXEIRA)",2015,188098.78,62.15,9
2100477,Alto Alegre Do Pindaré,"MANDIOCA (AIPIM, MACAXEIRA)",2016,309351.95999999996,187.63,7
2100477,Alto Alegre Do Pindaré,"MANDIOCA (AIPIM, MACAXEIRA)",2017,44787.33,23.0,4
2100477,Alto Alegre Do Pindaré,"MANDIOCA (AIPIM, MACAXEIRA)",2018,64351.41,34.47,4
2100477,Alto Alegre Do Pindaré,"MANDIOCA (AIPIM, MACAXEIRA)",2019,4972.48,2.7,1
2100477,Alto Alegre Do Pindaré,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,458681.3,0.0,6
2100477,Alto Alegre Do Pindaré,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2014,25568.28,0.0,1
2100477,Alto Alegre Do Pindaré,PASTAGEM,2014,1800.0,0.0,1
2100477,Alto Alegre Do Pindaré,PASTAGEM,2016,4200.0,1.0,1
2100477,Alto Alegre Do Pindaré,PASTAGEM,2017,39460.0,50.0,5
2100477,Alto Alegre Do Pindaré,PASTAGEM,2018,39460.0,0.0,5
2100477,Alto Alegre Do Pindaré,PASTAGEM,2019,177800.0,1287.45,8
2100477,Alto Alegre Do Pindaré,PASTAGEM,2020,223820.0,1483.93,11
2100477,Alto Alegre Do Pindaré,PASTAGEM,2021,198600.0,251.10999999999999,4
2100477,Alto Alegre Do Pindaré,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2018,17045.0,0.0,4
2100477,Alto Alegre Do Pindaré,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2025,50000.0,0.0,3
2100477,Alto Alegre Do Pindaré,SOJA,2024,1410586.18,242.4,1
2100477,Alto Alegre Do Pindaré,SOJA,2025,1441040.35,250.84,1
