municipio_id,municipio,ano,quantidade_mil_duzias,valor_mil_reais
2100105,Afonso Cunha - MA,1995,12.0,10.0
2100105,Afonso Cunha - MA,1996,7.0,7.0
2100105,Afonso Cunha - MA,1997,7.0,7.0
2100105,Afonso Cunha - MA,1998,8.0,10.0
2100105,Afonso Cunha - MA,1999,8.0,10.0
2100105,Afonso Cunha - MA,2000,8.0,9.0
2100105,Afonso Cunha - MA,2001,8.0,11.0
2100105,Afonso Cunha - MA,2002,9.0,15.0
2100105,Afonso Cunha - MA,2003,9.0,18.0
2100105,Afonso Cunha - MA,2004,8.0,18.0
2100105,Afonso Cunha - MA,2005,8.0,18.0
2100105,Afonso Cunha - MA,2006,8.0,19.0
2100105,Afonso Cunha - MA,2007,6.0,16.0
2100105,Afonso Cunha - MA,2008,5.0,15.0
2100105,Afonso Cunha - MA,2009,5.0,14.0
2100105,Afonso Cunha - MA,2010,4.0,13.0
2100105,Afonso Cunha - MA,2011,4.0,12.0
2100105,Afonso Cunha - MA,2012,4.0,12.0
2100105,Afonso Cunha - MA,2013,3.0,10.0
2100105,Afonso Cunha - MA,2014,3.0,10.0
2100105,Afonso Cunha - MA,2015,3.0,12.0
2100105,Afonso Cunha - MA,2016,4.0,15.0
2100105,Afonso Cunha - MA,2017,4.0,15.0
2100105,Afonso Cunha - MA,2018,4.0,16.0
2100105,Afonso Cunha - MA,2019,4.0,16.0
2100105,Afonso Cunha - MA,2020,4.0,16.0
2100105,Afonso Cunha - MA,2021,3.0,17.0
2100105,Afonso Cunha - MA,2022,3.0,22.0
2100105,Afonso Cunha - MA,2023,3.0,26.0
2100105,Afonso Cunha - MA,2024,4.0,38.0
2100204,Alcântara - MA,1995,87.0,56.0
2100204,Alcântara - MA,1996,115.0,98.0
2100204,Alcântara - MA,1997,105.0,84.0
2100204,Alcântara - MA,1998,118.0,100.0
2100204,Alcântara - MA,1999,118.0,94.0
2100204,Alcântara - MA,2000,118.0,141.0
2100204,Alcântara - MA,2001,124.0,152.0
2100204,Alcântara - MA,2002,137.0,274.0
2100204,Alcântara - MA,2003,111.0,221.0
2100204,Alcântara - MA,2004,110.0,275.0
2100204,Alcântara - MA,2005,102.0,254.0
2100204,Alcântara - MA,2006,104.0,259.0
2100204,Alcântara - MA,2007,106.0,264.0
2100204,Alcântara - MA,2008,100.0,251.0
2100204,Alcântara - MA,2009,90.0,270.0
2100204,Alcântara - MA,2010,15.0,45.0
2100204,Alcântara - MA,2011,16.0,47.0
2100204,Alcântara - MA,2012,16.0,56.0
2100204,Alcântara - MA,2013,17.0,58.0
2100204,Alcântara - MA,2014,17.0,64.0
2100204,Alcântara - MA,2015,14.0,66.0
2100204,Alcântara - MA,2016,21.0,94.0
2100204,Alcântara - MA,2017,21.0,97.0
2100204,Alcântara - MA,2018,17.0,81.0
2100204,Alcântara - MA,2019,17.0,79.0
2100204,Alcântara - MA,2020,17.0,83.0
2100204,Alcântara - MA,2021,17.0,87.0
2100204,Alcântara - MA,2022,17.0,89.0
2100204,Alcântara - MA,2023,17.0,109.0
2100204,Alcântara - MA,2024,16.0,108.0
2100303,Aldeias Altas - MA,1995,93.0,78.0
2100303,Aldeias Altas - MA,1996,51.0,50.0
2100303,Aldeias Altas - MA,1997,51.0,51.0
2100303,Aldeias Altas - MA,1998,56.0,67.0
2100303,Aldeias Altas - MA,1999,55.0,69.0
2100303,Aldeias Altas - MA,2000,57.0,68.0
2100303,Aldeias Altas - MA,2001,57.0,69.0
2100303,Aldeias Altas - MA,2002,57.0,82.0
2100303,Aldeias Altas - MA,2003,54.0,109.0
2100303,Aldeias Altas - MA,2004,52.0,114.0
2100303,Aldeias Altas - MA,2005,49.0,113.0
2100303,Aldeias Altas - MA,2006,49.0,118.0
2100303,Aldeias Altas - MA,2007,13.0,32.0
2100303,Aldeias Altas - MA,2008,12.0,32.0
2100303,Aldeias Altas - MA,2009,11.0,28.0
2100303,Aldeias Altas - MA,2010,11.0,29.0
2100303,Aldeias Altas - MA,2011,10.0,30.0
2100303,Aldeias Altas - MA,2012,9.0,29.0
2100303,Aldeias Altas - MA,2013,7.0,24.0
2100303,Aldeias Altas - MA,2014,6.0,23.0
2100303,Aldeias Altas - MA,2015,7.0,25.0
2100303,Aldeias Altas - MA,2016,8.0,31.0
2100303,Aldeias Altas - MA,2017,8.0,32.0
2100303,Aldeias Altas - MA,2018,9.0,36.0
2100303,Aldeias Altas - MA,2019,9.0,36.0
2100303,Aldeias Altas - MA,2020,9.0,37.0
2100303,Aldeias Altas - MA,2021,9.0,42.0
2100303,Aldeias Altas - MA,2022,8.0,54.0
2100303,Aldeias Altas - MA,2023,8.0,60.0
2100303,Aldeias Altas - MA,2024,7.0,62.0
2100402,Altamira do Maranhão - MA,1995,91.0,46.0
2100402,Altamira do Maranhão - MA,1996,36.0,18.0
2100402,Altamira do Maranhão - MA,1997,7.0,4.0
2100402,Altamira do Maranhão - MA,1998,7.0,4.0
2100402,Altamira do Maranhão - MA,1999,8.0,5.0
2100402,Altamira do Maranhão - MA,2000,11.0,13.0
2100402,Altamira do Maranhão - MA,2001,11.0,13.0
2100402,Altamira do Maranhão - MA,2002,11.0,15.0
2100402,Altamira do Maranhão - MA,2003,19.0,28.0
2100402,Altamira do Maranhão - MA,2004,21.0,31.0
2100402,Altamira do Maranhão - MA,2005,22.0,37.0
2100402,Altamira do Maranhão - MA,2006,21.0,36.0
2100402,Altamira do Maranhão - MA,2007,22.0,41.0
2100402,Altamira do Maranhão - MA,2008,22.0,8.0
2100402,Altamira do Maranhão - MA,2009,22.0,44.0
2100402,Altamira do Maranhão - MA,2010,22.0,45.0
2100402,Altamira do Maranhão - MA,2011,21.0,43.0
2100402,Altamira do Maranhão - MA,2012,16.0,32.0
2100402,Altamira do Maranhão - MA,2013,16.0,32.0
2100402,Altamira do Maranhão - MA,2014,15.0,36.0
2100402,Altamira do Maranhão - MA,2015,15.0,44.0
2100402,Altamira do Maranhão - MA,2016,15.0,30.0
2100402,Altamira do Maranhão - MA,2017,12.0,26.0
2100402,Altamira do Maranhão - MA,2018,10.0,24.0
2100402,Altamira do Maranhão - MA,2019,9.0,23.0
2100402,Altamira do Maranhão - MA,2020,9.0,25.0
2100402,Altamira do Maranhão - MA,2021,9.0,25.0
2100402,Altamira do Maranhão - MA,2022,9.0,27.0
2100402,Altamira do Maranhão - MA,2023,10.0,25.0
2100402,Altamira do Maranhão - MA,2024,10.0,48.0
2100436,Alto Alegre do Maranhão - MA,1997,29.0,18.0
2100436,Alto Alegre do Maranhão - MA,1998,29.0,18.0
2100436,Alto Alegre do Maranhão - MA,1999,30.0,19.0
2100436,Alto Alegre do Maranhão - MA,2000,32.0,24.0
2100436,Alto Alegre do Maranhão - MA,2001,33.0,25.0
2100436,Alto Alegre do Maranhão - MA,2002,33.0,57.0
2100436,Alto Alegre do Maranhão - MA,2003,34.0,51.0
2100436,Alto Alegre do Maranhão - MA,2004,35.0,57.0
2100436,Alto Alegre do Maranhão - MA,2005,36.0,65.0
2100436,Alto Alegre do Maranhão - MA,2006,36.0,65.0
2100436,Alto Alegre do Maranhão - MA,2007,28.0,51.0
2100436,Alto Alegre do Maranhão - MA,2008,27.0,49.0
2100436,Alto Alegre do Maranhão - MA,2009,27.0,54.0
2100436,Alto Alegre do Maranhão - MA,2010,28.0,71.0
2100436,Alto Alegre do Maranhão - MA,2011,28.0,71.0
2100436,Alto Alegre do Maranhão - MA,2012,23.0,58.0
2100436,Alto Alegre do Maranhão - MA,2013,28.0,56.0
2100436,Alto Alegre do Maranhão - MA,2014,28.0,61.0
2100436,Alto Alegre do Maranhão - MA,2015,30.0,94.0
2100436,Alto Alegre do Maranhão - MA,2016,29.0,141.0
2100436,Alto Alegre do Maranhão - MA,2017,25.0,120.0
2100436,Alto Alegre do Maranhão - MA,2018,23.0,114.0
2100436,Alto Alegre do Maranhão - MA,2019,23.0,110.0
2100436,Alto Alegre do Maranhão - MA,2020,23.0,113.0
2100436,Alto Alegre do Maranhão - MA,2021,21.0,107.0
2100436,Alto Alegre do Maranhão - MA,2022,21.0,118.0
2100436,Alto Alegre do Maranhão - MA,2023,20.0,114.0
2100436,Alto Alegre do Maranhão - MA,2024,24.0,147.0
2100477,Alto Alegre do Pindaré - MA,1997,30.0,29.0
2100477,Alto Alegre do Pindaré - MA,1998,30.0,27.0
2100477,Alto Alegre do Pindaré - MA,1999,31.0,31.0
2100477,Alto Alegre do Pindaré - MA,2000,40.0,52.0
2100477,Alto Alegre do Pindaré - MA,2001,56.0,76.0
2100477,Alto Alegre do Pindaré - MA,2002,63.0,96.0
2100477,Alto Alegre do Pindaré - MA,2003,62.0,124.0
2100477,Alto Alegre do Pindaré - MA,2004,63.0,190.0
2100477,Alto Alegre do Pindaré - MA,2005,65.0,194.0
2100477,Alto Alegre do Pindaré - MA,2006,61.0,178.0
2100477,Alto Alegre do Pindaré - MA,2007,60.0,179.0
2100477,Alto Alegre do Pindaré - MA,2008,57.0,226.0
2100477,Alto Alegre do Pindaré - MA,2009,9.0,36.0
2100477,Alto Alegre do Pindaré - MA,2010,10.0,47.0
2100477,Alto Alegre do Pindaré - MA,2011,12.0,71.0
2100477,Alto Alegre do Pindaré - MA,2012,10.0,48.0
2100477,Alto Alegre do Pindaré - MA,2013,9.0,36.0
2100477,Alto Alegre do Pindaré - MA,2014,10.0,54.0
2100477,Alto Alegre do Pindaré - MA,2015,9.0,50.0
2100477,Alto Alegre do Pindaré - MA,2016,9.0,56.0
2100477,Alto Alegre do Pindaré - MA,2017,9.0,51.0
2100477,Alto Alegre do Pindaré - MA,2018,9.0,48.0
2100477,Alto Alegre do Pindaré - MA,2019,10.0,54.0
2100477,Alto Alegre do Pindaré - MA,2020,12.0,65.0
2100477,Alto Alegre do Pindaré - MA,2021,12.0,74.0
2100477,Alto Alegre do Pindaré - MA,2022,10.0,93.0
2100477,Alto Alegre do Pindaré - MA,2023,10.0,78.0
2100477,Alto Alegre do Pindaré - MA,2024,10.0,92.0
2100501,Alto Parnaíba - MA,1995,58.0,29.0
2100501,Alto Parnaíba - MA,1996,51.0,28.0
2100501,Alto Parnaíba - MA,1997,51.0,28.0
2100501,Alto Parnaíba - MA,1998,49.0,29.0
2100501,Alto Parnaíba - MA,1999,50.0,35.0
2100501,Alto Parnaíba - MA,2000,50.0,40.0
2100501,Alto Parnaíba - MA,2001,42.0,42.0
2100501,Alto Parnaíba - MA,2002,43.0,56.0
2100501,Alto Parnaíba - MA,2003,41.0,58.0
2100501,Alto Parnaíba - MA,2004,42.0,58.0
2100501,Alto Parnaíba - MA,2005,41.0,68.0
2100501,Alto Parnaíba - MA,2006,41.0,83.0
2100501,Alto Parnaíba - MA,2007,41.0,102.0
2100501,Alto Parnaíba - MA,2008,39.0,98.0
2100501,Alto Parnaíba - MA,2009,39.0,99.0
2100501,Alto Parnaíba - MA,2010,39.0,100.0
2100501,Alto Parnaíba - MA,2011,42.0,119.0
2100501,Alto Parnaíba - MA,2012,40.0,121.0
2100501,Alto Parnaíba - MA,2013,41.0,126.0
2100501,Alto Parnaíba - MA,2014,40.0,127.0
2100501,Alto Parnaíba - MA,2015,38.0,127.0
2100501,Alto Parnaíba - MA,2016,65.0,226.0
2100501,Alto Parnaíba - MA,2017,69.0,250.0
2100501,Alto Parnaíba - MA,2018,76.0,532.0
2100501,Alto Parnaíba - MA,2019,76.0,549.0
2100501,Alto Parnaíba - MA,2020,78.0,550.0
2100501,Alto Parnaíba - MA,2021,80.0,624.0
2100501,Alto Parnaíba - MA,2022,95.0,776.0
2100501,Alto Parnaíba - MA,2023,90.0,1076.0
2100501,Alto Parnaíba - MA,2024,90.0,1125.0
2100550,Amapá do Maranhão - MA,1997,17.0,17.0
2100550,Amapá do Maranhão - MA,1998,17.0,17.0
2100550,Amapá do Maranhão - MA,1999,19.0,19.0
2100550,Amapá do Maranhão - MA,2000,24.0,28.0
2100550,Amapá do Maranhão - MA,2001,24.0,31.0
2100550,Amapá do Maranhão - MA,2002,23.0,40.0
2100550,Amapá do Maranhão - MA,2003,23.0,50.0
2100550,Amapá do Maranhão - MA,2004,22.0,65.0
2100550,Amapá do Maranhão - MA,2005,21.0,62.0
2100550,Amapá do Maranhão - MA,2006,21.0,62.0
2100550,Amapá do Maranhão - MA,2007,18.0,65.0
2100550,Amapá do Maranhão - MA,2008,15.0,56.0
2100550,Amapá do Maranhão - MA,2009,12.0,58.0
2100550,Amapá do Maranhão - MA,2010,12.0,47.0
2100550,Amapá do Maranhão - MA,2011,12.0,44.0
2100550,Amapá do Maranhão - MA,2012,13.0,48.0
2100550,Amapá do Maranhão - MA,2013,13.0,41.0
2100550,Amapá do Maranhão - MA,2014,11.0,36.0
2100550,Amapá do Maranhão - MA,2015,11.0,53.0
2100550,Amapá do Maranhão - MA,2016,11.0,60.0
2100550,Amapá do Maranhão - MA,2017,12.0,67.0
2100550,Amapá do Maranhão - MA,2018,6.0,52.0
2100550,Amapá do Maranhão - MA,2019,6.0,49.0
2100550,Amapá do Maranhão - MA,2020,6.0,46.0
2100550,Amapá do Maranhão - MA,2021,7.0,66.0
2100550,Amapá do Maranhão - MA,2022,7.0,87.0
2100550,Amapá do Maranhão - MA,2023,6.0,69.0
2100550,Amapá do Maranhão - MA,2024,5.0,64.0
2100600,Amarante do Maranhão - MA,1995,79.0,63.0
2100600,Amarante do Maranhão - MA,1996,166.0,166.0
2100600,Amarante do Maranhão - MA,1997,169.0,203.0
2100600,Amarante do Maranhão - MA,1998,176.0,220.0
2100600,Amarante do Maranhão - MA,1999,179.0,250.0
2100600,Amarante do Maranhão - MA,2000,246.0,370.0
2100600,Amarante do Maranhão - MA,2001,253.0,455.0
2100600,Amarante do Maranhão - MA,2002,256.0,513.0
2100600,Amarante do Maranhão - MA,2003,244.0,536.0
2100600,Amarante do Maranhão - MA,2004,170.0,509.0
2100600,Amarante do Maranhão - MA,2005,176.0,509.0
2100600,Amarante do Maranhão - MA,2006,172.0,498.0
2100600,Amarante do Maranhão - MA,2007,173.0,519.0
2100600,Amarante do Maranhão - MA,2008,181.0,598.0
2100600,Amarante do Maranhão - MA,2009,171.0,598.0
2100600,Amarante do Maranhão - MA,2010,176.0,702.0
2100600,Amarante do Maranhão - MA,2011,174.0,784.0
2100600,Amarante do Maranhão - MA,2012,104.0,469.0
2100600,Amarante do Maranhão - MA,2013,108.0,431.0
2100600,Amarante do Maranhão - MA,2014,101.0,455.0
2100600,Amarante do Maranhão - MA,2015,104.0,467.0
2100600,Amarante do Maranhão - MA,2016,123.0,568.0
2100600,Amarante do Maranhão - MA,2017,119.0,711.0
2100600,Amarante do Maranhão - MA,2018,102.0,545.0
2100600,Amarante do Maranhão - MA,2019,104.0,563.0
2100600,Amarante do Maranhão - MA,2020,108.0,607.0
2100600,Amarante do Maranhão - MA,2021,116.0,756.0
2100600,Amarante do Maranhão - MA,2022,120.0,932.0
2100600,Amarante do Maranhão - MA,2023,116.0,1007.0
2100600,Amarante do Maranhão - MA,2024,114.0,1017.0
2100709,Anajatuba - MA,1995,90.0,59.0
2100709,Anajatuba - MA,1996,75.0,60.0
2100709,Anajatuba - MA,1997,74.0,74.0
2100709,Anajatuba - MA,1998,76.0,91.0
2100709,Anajatuba - MA,1999,77.0,92.0
2100709,Anajatuba - MA,2000,78.0,101.0
2100709,Anajatuba - MA,2001,78.0,110.0
2100709,Anajatuba - MA,2002,72.0,144.0
2100709,Anajatuba - MA,2003,73.0,183.0
2100709,Anajatuba - MA,2004,78.0,235.0
2100709,Anajatuba - MA,2005,80.0,240.0
2100709,Anajatuba - MA,2006,85.0,271.0
2100709,Anajatuba - MA,2007,78.0,273.0
2100709,Anajatuba - MA,2008,74.0,296.0
2100709,Anajatuba - MA,2009,76.0,342.0
2100709,Anajatuba - MA,2010,77.0,345.0
2100709,Anajatuba - MA,2011,78.0,391.0
2100709,Anajatuba - MA,2012,73.0,378.0
2100709,Anajatuba - MA,2013,76.0,301.0
2100709,Anajatuba - MA,2014,78.0,310.0
2100709,Anajatuba - MA,2015,78.0,311.0
2100709,Anajatuba - MA,2016,78.0,320.0
2100709,Anajatuba - MA,2017,78.0,374.0
2100709,Anajatuba - MA,2018,78.0,382.0
2100709,Anajatuba - MA,2019,80.0,390.0
2100709,Anajatuba - MA,2020,80.0,396.0
2100709,Anajatuba - MA,2021,80.0,399.0
2100709,Anajatuba - MA,2022,80.0,401.0
2100709,Anajatuba - MA,2023,80.0,409.0
2100709,Anajatuba - MA,2024,80.0,414.0
2100808,Anapurus - MA,1995,25.0,30.0
2100808,Anapurus - MA,1996,14.0,14.0
2100808,Anapurus - MA,1997,15.0,14.0
2100808,Anapurus - MA,1998,16.0,20.0
2100808,Anapurus - MA,1999,20.0,28.0
2100808,Anapurus - MA,2000,23.0,35.0
2100808,Anapurus - MA,2001,24.0,57.0
2100808,Anapurus - MA,2002,23.0,56.0
2100808,Anapurus - MA,2003,20.0,40.0
2100808,Anapurus - MA,2004,19.0,47.0
2100808,Anapurus - MA,2005,17.0,67.0
2100808,Anapurus - MA,2006,17.0,62.0
2100808,Anapurus - MA,2007,15.0,61.0
2100808,Anapurus - MA,2008,14.0,50.0
2100808,Anapurus - MA,2009,14.0,51.0
2100808,Anapurus - MA,2010,14.0,65.0
2100808,Anapurus - MA,2011,15.0,55.0
2100808,Anapurus - MA,2012,15.0,73.0
2100808,Anapurus - MA,2013,11.0,42.0
2100808,Anapurus - MA,2014,11.0,61.0
2100808,Anapurus - MA,2015,10.0,54.0
2100808,Anapurus - MA,2016,12.0,61.0
2100808,Anapurus - MA,2017,15.0,76.0
2100808,Anapurus - MA,2018,16.0,86.0
2100808,Anapurus - MA,2019,16.0,86.0
2100808,Anapurus - MA,2020,16.0,89.0
2100808,Anapurus - MA,2021,17.0,103.0
2100808,Anapurus - MA,2022,14.0,89.0
2100808,Anapurus - MA,2023,13.0,86.0
2100808,Anapurus - MA,2024,13.0,97.0
2100832,Apicum-Açu - MA,1997,3.0,3.0
2100832,Apicum-Açu - MA,1998,3.0,3.0
2100832,Apicum-Açu - MA,1999,3.0,3.0
2100832,Apicum-Açu - MA,2000,3.0,4.0
2100832,Apicum-Açu - MA,2001,3.0,3.0
2100832,Apicum-Açu - MA,2002,3.0,3.0
2100832,Apicum-Açu - MA,2003,3.0,4.0
2100832,Apicum-Açu - MA,2004,4.0,6.0
2100832,Apicum-Açu - MA,2005,4.0,11.0
2100832,Apicum-Açu - MA,2006,4.0,12.0
2100832,Apicum-Açu - MA,2007,4.0,13.0
2100832,Apicum-Açu - MA,2008,4.0,13.0
2100832,Apicum-Açu - MA,2009,4.0,12.0
2100832,Apicum-Açu - MA,2010,4.0,13.0
2100832,Apicum-Açu - MA,2011,4.0,17.0
2100832,Apicum-Açu - MA,2012,4.0,18.0
2100832,Apicum-Açu - MA,2013,4.0,17.0
2100832,Apicum-Açu - MA,2014,4.0,18.0
2100832,Apicum-Açu - MA,2015,4.0,22.0
2100832,Apicum-Açu - MA,2016,5.0,27.0
2100832,Apicum-Açu - MA,2017,5.0,27.0
2100832,Apicum-Açu - MA,2018,5.0,28.0
2100832,Apicum-Açu - MA,2019,5.0,27.0
2100832,Apicum-Açu - MA,2020,5.0,25.0
2100832,Apicum-Açu - MA,2021,5.0,26.0
2100832,Apicum-Açu - MA,2022,5.0,27.0
2100832,Apicum-Açu - MA,2023,5.0,31.0
2100832,Apicum-Açu - MA,2024,5.0,35.0
2100873,Araguanã - MA,1997,34.0,34.0
2100873,Araguanã - MA,1998,34.0,33.0
2100873,Araguanã - MA,1999,35.0,35.0
2100873,Araguanã - MA,2000,36.0,40.0
2100873,Araguanã - MA,2001,47.0,76.0
2100873,Araguanã - MA,2002,45.0,90.0
2100873,Araguanã - MA,2003,45.0,85.0
2100873,Araguanã - MA,2004,45.0,109.0
2100873,Araguanã - MA,2005,41.0,124.0
2100873,Araguanã - MA,2006,39.0,118.0
2100873,Araguanã - MA,2007,30.0,92.0
2100873,Araguanã - MA,2008,28.0,101.0
2100873,Araguanã - MA,2009,9.0,42.0
2100873,Araguanã - MA,2010,5.0,25.0
2100873,Araguanã - MA,2011,5.0,28.0
2100873,Araguanã - MA,2012,4.0,22.0
2100873,Araguanã - MA,2013,4.0,17.0
2100873,Araguanã - MA,2014,5.0,24.0
2100873,Araguanã - MA,2015,5.0,25.0
2100873,Araguanã - MA,2016,5.0,28.0
2100873,Araguanã - MA,2017,5.0,28.0
2100873,Araguanã - MA,2018,4.0,24.0
2100873,Araguanã - MA,2019,5.0,27.0
2100873,Araguanã - MA,2020,5.0,26.0
2100873,Araguanã - MA,2021,6.0,43.0
2100873,Araguanã - MA,2022,5.0,49.0
2100873,Araguanã - MA,2023,6.0,54.0
2100873,Araguanã - MA,2024,6.0,65.0
2100907,Araioses - MA,1995,70.0,70.0
2100907,Araioses - MA,1996,114.0,114.0
2100907,Araioses - MA,1997,95.0,95.0
2100907,Araioses - MA,1998,96.0,106.0
2100907,Araioses - MA,1999,97.0,105.0
2100907,Araioses - MA,2000,98.0,108.0
2100907,Araioses - MA,2001,99.0,118.0
2100907,Araioses - MA,2002,100.0,150.0
2100907,Araioses - MA,2003,102.0,163.0
2100907,Araioses - MA,2004,105.0,189.0
2100907,Araioses - MA,2005,108.0,216.0
2100907,Araioses - MA,2006,109.0,273.0
2100907,Araioses - MA,2007,112.0,336.0
2100907,Araioses - MA,2008,114.0,399.0
2100907,Araioses - MA,2009,117.0,434.0
2100907,Araioses - MA,2010,118.0,473.0
2100907,Araioses - MA,2011,120.0,384.0
2100907,Araioses - MA,2012,97.0,484.0
2100907,Araioses - MA,2013,98.0,390.0
2100907,Araioses - MA,2014,98.0,412.0
2100907,Araioses - MA,2015,100.0,299.0
2100907,Araioses - MA,2016,127.0,407.0
2100907,Araioses - MA,2017,130.0,442.0
2100907,Araioses - MA,2018,135.0,474.0
2100907,Araioses - MA,2019,136.0,490.0
2100907,Araioses - MA,2020,123.0,450.0
2100907,Araioses - MA,2021,122.0,488.0
2100907,Araioses - MA,2022,104.0,466.0
2100907,Araioses - MA,2023,98.0,522.0
2100907,Araioses - MA,2024,82.0,704.0
2100956,Arame - MA,1995,94.0,112.0
2100956,Arame - MA,1996,63.0,63.0
2100956,Arame - MA,1997,54.0,78.0
2100956,Arame - MA,1998,58.0,72.0
2100956,Arame - MA,1999,59.0,74.0
2100956,Arame - MA,2000,66.0,86.0
2100956,Arame - MA,2001,52.0,68.0
2100956,Arame - MA,2002,54.0,83.0
2100956,Arame - MA,2003,51.0,102.0
2100956,Arame - MA,2004,50.0,120.0
2100956,Arame - MA,2005,51.0,153.0
2100956,Arame - MA,2006,49.0,146.0
2100956,Arame - MA,2007,46.0,148.0
2100956,Arame - MA,2008,42.0,169.0
2100956,Arame - MA,2009,38.0,159.0
2100956,Arame - MA,2010,39.0,116.0
2100956,Arame - MA,2011,39.0,136.0
2100956,Arame - MA,2012,42.0,188.0
2100956,Arame - MA,2013,34.0,131.0
2100956,Arame - MA,2014,35.0,174.0
2100956,Arame - MA,2015,35.0,158.0
2100956,Arame - MA,2016,35.0,177.0
2100956,Arame - MA,2017,65.0,424.0
2100956,Arame - MA,2018,66.0,369.0
2100956,Arame - MA,2019,67.0,381.0
2100956,Arame - MA,2020,70.0,398.0
2100956,Arame - MA,2021,73.0,473.0
2100956,Arame - MA,2022,55.0,430.0
2100956,Arame - MA,2023,44.0,398.0
2100956,Arame - MA,2024,40.0,321.0
2101004,Arari - MA,1995,75.0,75.0
2101004,Arari - MA,1996,37.0,37.0
2101004,Arari - MA,1997,37.0,45.0
2101004,Arari - MA,1998,37.0,47.0
2101004,Arari - MA,1999,38.0,47.0
2101004,Arari - MA,2000,39.0,58.0
2101004,Arari - MA,2001,38.0,75.0
2101004,Arari - MA,2002,38.0,75.0
2101004,Arari - MA,2003,40.0,121.0
2101004,Arari - MA,2004,41.0,98.0
2101004,Arari - MA,2005,41.0,102.0
2101004,Arari - MA,2006,40.0,103.0
2101004,Arari - MA,2007,32.0,80.0
2101004,Arari - MA,2008,30.0,77.0
2101004,Arari - MA,2009,28.0,73.0
2101004,Arari - MA,2010,27.0,76.0
2101004,Arari - MA,2011,27.0,82.0
2101004,Arari - MA,2012,31.0,123.0
2101004,Arari - MA,2013,29.0,105.0
2101004,Arari - MA,2014,28.0,155.0
2101004,Arari - MA,2015,25.0,136.0
2101004,Arari - MA,2016,31.0,156.0
2101004,Arari - MA,2017,33.0,192.0
2101004,Arari - MA,2018,32.0,173.0
2101004,Arari - MA,2019,31.0,167.0
2101004,Arari - MA,2020,32.0,173.0
2101004,Arari - MA,2021,35.0,214.0
2101004,Arari - MA,2022,35.0,313.0
2101004,Arari - MA,2023,34.0,337.0
2101004,Arari - MA,2024,32.0,331.0
2101103,Axixá - MA,1995,35.0,21.0
2101103,Axixá - MA,1996,5.0,5.0
2101103,Axixá - MA,1997,11.0,10.0
2101103,Axixá - MA,1998,5.0,5.0
2101103,Axixá - MA,1999,5.0,5.0
2101103,Axixá - MA,2000,5.0,8.0
2101103,Axixá - MA,2001,6.0,6.0
2101103,Axixá - MA,2002,6.0,11.0
2101103,Axixá - MA,2003,6.0,11.0
2101103,Axixá - MA,2004,6.0,15.0
2101103,Axixá - MA,2005,7.0,17.0
2101103,Axixá - MA,2006,7.0,20.0
2101103,Axixá - MA,2007,6.0,18.0
2101103,Axixá - MA,2008,7.0,19.0
2101103,Axixá - MA,2009,7.0,21.0
2101103,Axixá - MA,2010,7.0,22.0
2101103,Axixá - MA,2011,7.0,24.0
2101103,Axixá - MA,2012,6.0,21.0
2101103,Axixá - MA,2013,7.0,23.0
2101103,Axixá - MA,2014,7.0,25.0
2101103,Axixá - MA,2015,7.0,24.0
2101103,Axixá - MA,2016,9.0,35.0
2101103,Axixá - MA,2017,10.0,38.0
2101103,Axixá - MA,2018,11.0,53.0
2101103,Axixá - MA,2019,11.0,55.0
2101103,Axixá - MA,2020,12.0,56.0
2101103,Axixá - MA,2021,15.0,69.0
2101103,Axixá - MA,2022,15.0,74.0
2101103,Axixá - MA,2023,18.0,93.0
2101103,Axixá - MA,2024,15.0,85.0
2100055,Açailândia - MA,1995,371.0,223.0
2100055,Açailândia - MA,1996,50.0,37.0
2100055,Açailândia - MA,1997,53.0,64.0
2100055,Açailândia - MA,1998,57.0,72.0
2100055,Açailândia - MA,1999,62.0,84.0
2100055,Açailândia - MA,2000,63.0,92.0
2100055,Açailândia - MA,2001,62.0,123.0
2100055,Açailândia - MA,2002,63.0,138.0
2100055,Açailândia - MA,2003,78.0,176.0
2100055,Açailândia - MA,2004,53.0,133.0
2100055,Açailândia - MA,2005,131.0,368.0
2100055,Açailândia - MA,2006,134.0,402.0
2100055,Açailândia - MA,2007,120.0,385.0
2100055,Açailândia - MA,2008,131.0,444.0
2100055,Açailândia - MA,2009,133.0,464.0
2100055,Açailândia - MA,2010,137.0,520.0
2100055,Açailândia - MA,2011,131.0,393.0
2100055,Açailândia - MA,2012,132.0,461.0
2100055,Açailândia - MA,2013,119.0,474.0
2100055,Açailândia - MA,2014,95.0,475.0
2100055,Açailândia - MA,2015,114.0,605.0
2100055,Açailândia - MA,2016,116.0,624.0
2100055,Açailândia - MA,2017,110.0,660.0
2100055,Açailândia - MA,2018,113.0,725.0
2100055,Açailândia - MA,2019,116.0,746.0
2100055,Açailândia - MA,2020,125.0,822.0
2100055,Açailândia - MA,2021,129.0,932.0
2100055,Açailândia - MA,2022,132.0,1055.0
2100055,Açailândia - MA,2023,138.0,1156.0
2100055,Açailândia - MA,2024,133.0,1183.0
2101202,Bacabal - MA,1995,124.0,75.0
2101202,Bacabal - MA,1996,100.0,70.0
2101202,Bacabal - MA,1997,56.0,39.0
2101202,Bacabal - MA,1998,56.0,42.0
